,UF,V02322,V0210,V4105,V0232
145200,52,2.0,2.0,1,4.0
145209,52,2.0,2.0,1,2.0
145213,52,2.0,2.0,1,2.0
145216,52,2.0,2.0,1,2.0
145217,52,2.0,2.0,1,2.0
145223,52,2.0,2.0,1,2.0
145226,52,2.0,2.0,1,2.0
145227,52,2.0,2.0,1,2.0
145230,52,2.0,2.0,1,2.0
145231,52,2.0,2.0,1,2.0
145232,52,2.0,2.0,1,4.0
145234,52,2.0,2.0,1,2.0
145235,52,2.0,2.0,1,2.0
145237,52,2.0,2.0,1,2.0
145238,52,2.0,2.0,1,2.0
145246,52,2.0,2.0,1,2.0
145248,52,2.0,2.0,1,2.0
145255,52,2.0,2.0,1,2.0
145256,52,2.0,2.0,1,2.0
145257,52,2.0,2.0,1,2.0
145258,52,2.0,4.0,1,2.0
145266,52,2.0,2.0,1,4.0
145267,52,2.0,2.0,1,2.0
145269,52,2.0,2.0,1,2.0
145285,52,2.0,2.0,1,2.0
145299,52,2.0,2.0,1,2.0
145302,52,2.0,2.0,1,2.0
145305,52,2.0,2.0,1,4.0
145307,52,2.0,2.0,1,2.0
145308,52,2.0,2.0,1,2.0
145311,52,2.0,2.0,1,2.0
145312,52,2.0,2.0,1,2.0
145314,52,2.0,2.0,1,2.0
145315,52,4.0,2.0,1,4.0
145316,52,2.0,2.0,1,4.0
145317,52,2.0,2.0,1,2.0
145322,52,2.0,2.0,1,2.0
145328,52,2.0,2.0,1,2.0
145335,52,2.0,2.0,1,2.0
145345,52,2.0,2.0,1,2.0
145352,52,2.0,2.0,1,2.0
145357,52,2.0,2.0,1,2.0
145358,52,2.0,2.0,1,2.0
145359,52,2.0,2.0,1,2.0
145362,52,2.0,2.0,1,2.0
145366,52,4.0,2.0,1,4.0
145367,52,2.0,2.0,1,2.0
145370,52,2.0,2.0,1,2.0
145373,52,2.0,2.0,1,2.0
145385,52,2.0,2.0,8,2.0
145386,52,2.0,2.0,8,2.0
145404,52,2.0,2.0,1,4.0
145409,52,2.0,2.0,1,4.0
145411,52,2.0,2.0,1,2.0
145412,52,2.0,2.0,1,2.0
145421,52,2.0,2.0,1,2.0
145424,52,2.0,2.0,1,2.0
145425,52,2.0,2.0,1,2.0
145426,52,2.0,2.0,1,2.0
145429,52,2.0,2.0,1,2.0
145435,52,4.0,2.0,1,4.0
145436,52,2.0,2.0,1,2.0
145443,52,4.0,2.0,1,4.0
145447,52,4.0,2.0,1,4.0
145448,52,2.0,2.0,1,2.0
145451,52,2.0,2.0,1,2.0
145461,52,4.0,2.0,1,4.0
145464,52,2.0,2.0,1,2.0
145465,52,2.0,2.0,1,2.0
145467,52,4.0,2.0,1,4.0
145471,52,2.0,2.0,1,2.0
145472,52,2.0,2.0,1,2.0
145484,52,2.0,2.0,1,2.0
145493,52,2.0,2.0,1,2.0
145497,52,4.0,4.0,1,4.0
145505,52,2.0,2.0,1,2.0
145512,52,2.0,2.0,8,2.0
145528,52,2.0,2.0,8,2.0
145547,52,2.0,2.0,1,2.0
145550,52,2.0,2.0,1,2.0
145551,52,2.0,2.0,1,2.0
145553,52,2.0,2.0,1,2.0
145557,52,2.0,2.0,1,2.0
145565,52,2.0,2.0,1,2.0
145566,52,2.0,2.0,1,2.0
145567,52,2.0,2.0,1,2.0
145570,52,2.0,2.0,1,2.0
145578,52,4.0,2.0,1,4.0
145580,52,4.0,2.0,1,4.0
145588,52,2.0,2.0,1,2.0
145589,52,2.0,2.0,1,2.0
145590,52,2.0,2.0,1,2.0
145622,52,2.0,2.0,1,2.0
145623,52,2.0,2.0,1,2.0
145624,52,2.0,2.0,1,2.0
145640,52,2.0,2.0,1,2.0
145641,52,2.0,2.0,1,2.0
145643,52,2.0,2.0,1,2.0
145652,52,2.0,2.0,1,2.0
145658,52,2.0,2.0,1,2.0
145659,52,2.0,2.0,1,4.0
145681,52,2.0,2.0,1,2.0
145688,52,2.0,2.0,1,2.0
145706,52,2.0,2.0,1,2.0
145707,52,2.0,2.0,1,2.0
145709,52,2.0,2.0,1,2.0
145710,52,2.0,2.0,1,2.0
145717,52,2.0,2.0,5,2.0
145733,52,2.0,2.0,5,2.0
145748,52,2.0,2.0,8,2.0
145753,52,2.0,2.0,1,2.0
145757,52,2.0,2.0,1,4.0
145758,52,2.0,2.0,1,2.0
145773,52,2.0,2.0,1,2.0
145775,52,2.0,2.0,1,2.0
145787,52,2.0,2.0,1,2.0
145791,52,2.0,2.0,1,2.0
145799,52,2.0,2.0,1,4.0
145801,52,2.0,2.0,1,2.0
145805,52,2.0,2.0,1,2.0
145810,52,2.0,2.0,1,2.0
145812,52,2.0,2.0,1,2.0
145813,52,2.0,2.0,1,2.0
145839,52,2.0,2.0,1,2.0
145840,52,2.0,2.0,1,2.0
145842,52,2.0,2.0,1,2.0
145845,52,2.0,2.0,1,2.0
145849,52,2.0,2.0,1,2.0
145850,52,2.0,2.0,1,2.0
145851,52,2.0,2.0,1,2.0
145852,52,2.0,2.0,1,2.0
145856,52,2.0,2.0,1,2.0
145857,52,2.0,2.0,1,2.0
145859,52,2.0,2.0,1,2.0
145862,52,2.0,2.0,1,2.0
145867,52,4.0,4.0,1,4.0
145870,52,2.0,2.0,1,4.0
145878,52,2.0,2.0,1,2.0
145880,52,4.0,2.0,1,4.0
145881,52,2.0,2.0,1,2.0
145885,52,2.0,2.0,1,2.0
145891,52,4.0,2.0,1,4.0
145895,52,2.0,2.0,1,2.0
145898,52,2.0,4.0,1,4.0
145927,52,2.0,2.0,1,2.0
145928,52,2.0,2.0,1,2.0
145929,52,2.0,2.0,1,2.0
145931,52,2.0,2.0,1,2.0
145937,52,2.0,2.0,1,2.0
145938,52,2.0,2.0,1,2.0
145939,52,2.0,2.0,1,2.0
145942,52,2.0,2.0,1,2.0
145943,52,2.0,2.0,1,2.0
145950,52,4.0,2.0,1,4.0
145958,52,2.0,2.0,1,2.0
145959,52,2.0,2.0,1,2.0
145965,52,2.0,2.0,1,4.0
145971,52,2.0,2.0,1,2.0
145974,52,2.0,2.0,1,2.0
145980,52,2.0,2.0,1,2.0
145982,52,2.0,2.0,1,2.0
145983,52,2.0,2.0,1,2.0
145987,52,2.0,2.0,1,4.0
145989,52,2.0,2.0,1,2.0
145990,52,2.0,2.0,1,2.0
145992,52,2.0,2.0,1,2.0
145996,52,2.0,2.0,1,2.0
145998,52,2.0,2.0,1,2.0
146000,52,2.0,2.0,1,2.0
146002,52,2.0,2.0,1,2.0
146004,52,2.0,2.0,1,2.0
146006,52,2.0,2.0,1,2.0
146007,52,2.0,2.0,1,2.0
146013,52,2.0,2.0,1,2.0
146014,52,2.0,2.0,1,2.0
146023,52,4.0,2.0,1,4.0
146029,52,4.0,2.0,1,4.0
146030,52,2.0,2.0,1,2.0
146033,52,2.0,2.0,1,2.0
146038,52,2.0,2.0,1,2.0
146045,52,2.0,2.0,1,2.0
146047,52,2.0,2.0,1,2.0
146068,52,2.0,2.0,1,2.0
146083,52,2.0,2.0,1,2.0
146085,52,2.0,2.0,1,4.0
146089,52,2.0,2.0,1,2.0
146092,52,4.0,2.0,1,4.0
146099,52,2.0,2.0,1,2.0
146101,52,2.0,2.0,1,2.0
146107,52,4.0,2.0,1,4.0
146109,52,2.0,2.0,1,2.0
146110,52,4.0,2.0,1,4.0
146115,52,2.0,2.0,1,2.0
146116,52,2.0,2.0,1,2.0
146120,52,2.0,2.0,1,2.0
146123,52,2.0,2.0,1,2.0
146124,52,2.0,2.0,1,2.0
146125,52,2.0,2.0,1,2.0
146126,52,2.0,2.0,1,2.0
146128,52,2.0,2.0,1,4.0
146130,52,2.0,2.0,1,2.0
146131,52,2.0,2.0,1,2.0
146132,52,2.0,2.0,1,2.0
146134,52,2.0,2.0,1,2.0
146141,52,2.0,2.0,1,2.0
146150,52,2.0,2.0,8,2.0
146180,52,2.0,2.0,1,2.0
146181,52,2.0,2.0,1,2.0
146182,52,2.0,2.0,1,2.0
146183,52,2.0,2.0,1,2.0
146184,52,2.0,2.0,1,2.0
146186,52,2.0,2.0,1,2.0
146191,52,2.0,2.0,1,2.0
146192,52,2.0,2.0,1,2.0
146193,52,2.0,2.0,1,2.0
146194,52,2.0,2.0,1,2.0
146199,52,2.0,2.0,1,2.0
146200,52,2.0,2.0,1,2.0
146201,52,4.0,2.0,1,4.0
146204,52,2.0,2.0,1,2.0
146207,52,2.0,2.0,1,4.0
146212,52,2.0,2.0,1,2.0
146227,52,2.0,2.0,1,2.0
146228,52,2.0,2.0,1,2.0
146229,52,2.0,2.0,1,2.0
146231,52,2.0,2.0,1,2.0
146233,52,2.0,2.0,1,2.0
146234,52,2.0,2.0,1,2.0
146236,52,2.0,2.0,1,2.0
146239,52,2.0,2.0,1,2.0
146240,52,2.0,2.0,1,2.0
146241,52,2.0,2.0,1,2.0
146243,52,4.0,2.0,1,4.0
146244,52,2.0,2.0,1,2.0
146245,52,2.0,2.0,1,2.0
146246,52,4.0,2.0,1,4.0
146251,52,2.0,2.0,1,2.0
146252,52,2.0,2.0,1,2.0
146256,52,2.0,2.0,1,2.0
146257,52,2.0,2.0,1,2.0
146258,52,2.0,2.0,1,2.0
146261,52,2.0,2.0,1,2.0
146263,52,2.0,2.0,1,2.0
146265,52,2.0,2.0,1,2.0
146268,52,4.0,2.0,1,4.0
146269,52,2.0,2.0,1,2.0
146279,52,2.0,2.0,1,2.0
146284,52,2.0,2.0,1,2.0
146288,52,2.0,2.0,1,2.0
146290,52,2.0,2.0,1,2.0
146291,52,2.0,2.0,1,2.0
146294,52,2.0,2.0,1,2.0
146297,52,2.0,2.0,1,2.0
146298,52,2.0,2.0,1,2.0
146300,52,2.0,2.0,1,2.0
146304,52,2.0,2.0,1,2.0
146309,52,2.0,2.0,1,2.0
146310,52,2.0,2.0,1,2.0
146313,52,2.0,2.0,1,2.0
146315,52,2.0,2.0,1,2.0
146317,52,2.0,2.0,1,2.0
146318,52,2.0,2.0,1,2.0
146319,52,2.0,2.0,1,2.0
146322,52,2.0,2.0,1,2.0
146326,52,2.0,2.0,1,2.0
146328,52,2.0,2.0,8,2.0
146329,52,2.0,2.0,8,2.0
146330,52,2.0,2.0,8,2.0
146349,52,2.0,4.0,1,2.0
146350,52,2.0,2.0,1,2.0
146355,52,2.0,2.0,1,2.0
146356,52,2.0,2.0,1,2.0
146357,52,2.0,2.0,1,2.0
146358,52,2.0,2.0,1,2.0
146359,52,2.0,2.0,1,2.0
146367,52,2.0,2.0,1,2.0
146369,52,2.0,2.0,1,2.0
146372,52,2.0,2.0,1,2.0
146378,52,2.0,2.0,1,4.0
146389,52,2.0,2.0,1,2.0
146391,52,4.0,2.0,1,4.0
146395,52,2.0,2.0,1,2.0
146400,52,2.0,2.0,1,2.0
146403,52,4.0,2.0,1,4.0
146409,52,2.0,2.0,1,2.0
146412,52,2.0,2.0,1,2.0
146413,52,4.0,2.0,1,4.0
146421,52,4.0,2.0,1,4.0
146425,52,2.0,2.0,2,2.0
146438,52,2.0,2.0,2,2.0
146444,52,2.0,2.0,2,2.0
146453,52,2.0,2.0,2,2.0
146461,52,2.0,2.0,2,2.0
146465,52,2.0,2.0,1,2.0
146469,52,2.0,2.0,1,2.0
146470,52,2.0,2.0,1,2.0
146478,52,2.0,2.0,1,2.0
146479,52,2.0,2.0,1,2.0
146480,52,2.0,2.0,1,2.0
146489,52,2.0,2.0,1,2.0
146496,52,2.0,2.0,1,2.0
146499,52,2.0,2.0,1,2.0
146504,52,2.0,2.0,1,2.0
146505,52,4.0,2.0,1,4.0
146508,52,2.0,2.0,1,2.0
146520,52,2.0,2.0,1,2.0
146521,52,4.0,2.0,1,4.0
146526,52,2.0,2.0,1,2.0
146527,52,2.0,2.0,1,2.0
146544,52,2.0,2.0,1,2.0
146550,52,2.0,2.0,1,2.0
146557,52,2.0,2.0,1,2.0
146558,52,2.0,2.0,1,2.0
146559,52,2.0,2.0,1,2.0
146564,52,2.0,2.0,1,2.0
146566,52,2.0,2.0,1,2.0
146570,52,2.0,2.0,1,2.0
146571,52,2.0,2.0,1,2.0
146575,52,2.0,2.0,8,2.0
146591,52,2.0,2.0,1,2.0
146593,52,2.0,2.0,1,2.0
146599,52,2.0,2.0,1,2.0
146600,52,2.0,2.0,1,2.0
146624,52,2.0,2.0,1,2.0
146625,52,4.0,2.0,1,4.0
146635,52,2.0,2.0,1,4.0
146641,52,2.0,2.0,1,4.0
146642,52,4.0,2.0,1,4.0
146643,52,2.0,2.0,1,4.0
146647,52,2.0,2.0,1,2.0
146649,52,4.0,2.0,1,4.0
146653,52,2.0,2.0,1,2.0
146654,52,2.0,2.0,1,2.0
146658,52,2.0,2.0,1,2.0
146662,52,2.0,2.0,1,2.0
146668,52,2.0,2.0,1,2.0
146676,52,2.0,2.0,1,2.0
146677,52,2.0,2.0,1,2.0
146678,52,2.0,2.0,1,2.0
146682,52,2.0,2.0,1,2.0
146684,52,2.0,2.0,1,2.0
146686,52,2.0,2.0,1,2.0
146695,52,2.0,2.0,1,2.0
146698,52,4.0,2.0,1,4.0
146700,52,2.0,2.0,1,2.0
146711,52,2.0,2.0,5,2.0
146717,52,2.0,2.0,1,2.0
146722,52,4.0,2.0,1,4.0
146730,52,2.0,2.0,1,2.0
146732,52,2.0,2.0,1,2.0
146745,52,2.0,2.0,1,2.0
146752,52,2.0,2.0,1,2.0
146755,52,2.0,2.0,1,2.0
146762,52,4.0,2.0,1,4.0
146781,52,2.0,2.0,1,4.0
146784,52,2.0,2.0,1,2.0
146789,52,2.0,2.0,1,2.0
146790,52,2.0,2.0,1,2.0
146792,52,4.0,2.0,1,4.0
146794,52,2.0,2.0,1,2.0
146801,52,2.0,2.0,1,2.0
146805,52,2.0,2.0,1,2.0
146807,52,2.0,2.0,1,4.0
146810,52,2.0,2.0,1,2.0
146815,52,2.0,2.0,1,2.0
146816,52,2.0,2.0,1,2.0
146819,52,4.0,2.0,1,4.0
146822,52,2.0,2.0,1,2.0
146824,52,2.0,2.0,1,2.0
146828,52,2.0,2.0,1,2.0
146834,52,2.0,2.0,1,2.0
146836,52,2.0,2.0,1,2.0
146853,52,2.0,2.0,1,2.0
146860,52,2.0,2.0,1,2.0
146861,52,2.0,2.0,1,2.0
146865,52,2.0,2.0,1,2.0
146866,52,2.0,2.0,1,4.0
146867,52,2.0,2.0,1,2.0
146872,52,2.0,2.0,1,2.0
146875,52,2.0,2.0,1,2.0
146876,52,2.0,2.0,1,2.0
146898,52,4.0,2.0,1,4.0
146900,52,2.0,2.0,1,2.0
146904,52,2.0,2.0,1,2.0
146909,52,2.0,2.0,1,2.0
146913,52,2.0,2.0,1,2.0
146953,52,2.0,2.0,1,2.0
146957,52,2.0,2.0,1,2.0
146959,52,2.0,2.0,1,2.0
146964,52,4.0,2.0,1,4.0
146972,52,2.0,2.0,1,2.0
146976,52,2.0,2.0,1,2.0
146983,52,2.0,2.0,1,2.0
146986,52,2.0,2.0,1,2.0
146987,52,2.0,2.0,1,2.0
146989,52,2.0,2.0,1,2.0
147000,52,2.0,2.0,1,2.0
147008,52,2.0,2.0,8,2.0
147032,52,2.0,2.0,8,2.0
147041,52,2.0,2.0,1,2.0
147042,52,2.0,2.0,1,2.0
147043,52,2.0,2.0,1,2.0
147046,52,4.0,2.0,1,4.0
147048,52,2.0,2.0,1,2.0
147051,52,2.0,2.0,1,2.0
147054,52,2.0,2.0,1,2.0
147062,52,2.0,2.0,1,2.0
147070,52,2.0,2.0,1,2.0
147072,52,2.0,2.0,1,2.0
147076,52,2.0,2.0,1,2.0
147088,52,2.0,2.0,8,2.0
147104,52,2.0,2.0,1,2.0
147105,52,2.0,2.0,1,2.0
147109,52,2.0,2.0,1,2.0
147112,52,2.0,2.0,1,2.0
147118,52,2.0,2.0,1,2.0
147121,52,2.0,2.0,1,2.0
147128,52,2.0,2.0,1,2.0
147145,52,2.0,4.0,1,2.0
147146,52,2.0,2.0,1,2.0
147148,52,2.0,2.0,1,2.0
147162,52,2.0,2.0,8,2.0
147165,52,2.0,2.0,8,2.0
147184,52,2.0,2.0,1,2.0
147192,52,2.0,2.0,1,2.0
147196,52,2.0,2.0,1,2.0
147209,52,2.0,4.0,1,2.0
147217,52,2.0,2.0,1,2.0
147219,52,2.0,2.0,1,2.0
147228,52,2.0,2.0,1,2.0
147229,52,4.0,2.0,1,4.0
147232,52,2.0,2.0,1,2.0
147248,52,2.0,2.0,1,2.0
147251,52,2.0,2.0,1,2.0
147258,52,2.0,2.0,1,2.0
147262,52,2.0,2.0,1,2.0
147265,52,2.0,4.0,1,2.0
147268,52,2.0,2.0,1,4.0
147271,52,2.0,2.0,1,2.0
147273,52,2.0,2.0,1,2.0
147281,52,2.0,2.0,1,2.0
147285,52,2.0,2.0,1,2.0
147293,52,2.0,2.0,1,2.0
147294,52,2.0,2.0,1,2.0
147295,52,2.0,2.0,1,2.0
147299,52,2.0,2.0,1,2.0
147303,52,2.0,2.0,1,4.0
147312,52,2.0,2.0,1,2.0
147313,52,2.0,2.0,1,2.0
147318,52,2.0,2.0,1,2.0
147319,52,2.0,2.0,1,2.0
147320,52,2.0,2.0,1,2.0
147324,52,2.0,2.0,1,2.0
147329,52,2.0,2.0,1,2.0
147333,52,2.0,4.0,1,2.0
147334,52,2.0,4.0,1,2.0
147336,52,2.0,2.0,1,4.0
147345,52,2.0,2.0,1,4.0
147347,52,2.0,2.0,1,2.0
147348,52,2.0,2.0,1,2.0
147350,52,2.0,2.0,1,2.0
147352,52,2.0,2.0,1,2.0
147355,52,2.0,2.0,1,2.0
147356,52,2.0,2.0,1,2.0
147358,52,2.0,2.0,1,2.0
147360,52,4.0,4.0,1,4.0
147361,52,4.0,2.0,1,4.0
147363,52,2.0,2.0,1,2.0
147368,52,2.0,2.0,1,2.0
147383,52,2.0,2.0,1,2.0
147386,52,2.0,2.0,1,2.0
147392,52,4.0,2.0,2,4.0
147393,52,4.0,2.0,2,4.0
147394,52,2.0,2.0,2,4.0
147395,52,2.0,2.0,2,2.0
147398,52,2.0,2.0,2,2.0
147399,52,2.0,2.0,2,4.0
147409,52,2.0,2.0,2,2.0
147412,52,2.0,2.0,1,2.0
147414,52,2.0,2.0,1,2.0
147415,52,2.0,2.0,1,2.0
147417,52,2.0,2.0,1,2.0
147418,52,2.0,2.0,1,2.0
147422,52,2.0,2.0,1,2.0
147425,52,2.0,2.0,1,2.0
147427,52,2.0,2.0,1,2.0
147428,52,2.0,2.0,1,2.0
147433,52,2.0,2.0,1,2.0
147435,52,2.0,2.0,1,2.0
147439,52,2.0,2.0,1,2.0
147440,52,2.0,2.0,1,4.0
147448,52,2.0,2.0,1,2.0
147449,52,2.0,2.0,1,2.0
147454,52,2.0,2.0,1,2.0
147455,52,2.0,2.0,1,2.0
147456,52,2.0,2.0,1,2.0
147457,52,2.0,2.0,1,2.0
147458,52,2.0,2.0,1,2.0
147460,52,2.0,2.0,1,2.0
147471,52,2.0,2.0,1,2.0
147473,52,2.0,2.0,1,2.0
147474,52,2.0,2.0,1,2.0
147478,52,2.0,2.0,1,2.0
147483,52,2.0,2.0,1,2.0
147485,52,2.0,2.0,1,2.0
147487,52,2.0,2.0,1,2.0
147488,52,2.0,2.0,1,2.0
147490,52,2.0,2.0,1,2.0
147495,52,4.0,2.0,1,4.0
147496,52,2.0,2.0,1,4.0
147500,52,2.0,2.0,1,2.0
147504,52,2.0,2.0,1,2.0
147516,52,2.0,2.0,1,2.0
147520,52,2.0,2.0,1,2.0
147524,52,2.0,2.0,1,2.0
147525,52,2.0,2.0,1,2.0
147531,52,2.0,2.0,1,2.0
147532,52,2.0,2.0,1,2.0
147536,52,2.0,2.0,1,2.0
147538,52,4.0,2.0,1,4.0
147540,52,2.0,2.0,1,2.0
147541,52,2.0,2.0,1,2.0
147543,52,2.0,2.0,1,2.0
147544,52,2.0,2.0,1,2.0
147548,52,2.0,2.0,1,2.0
147584,52,4.0,2.0,1,4.0
147631,52,4.0,2.0,8,4.0
147636,53,2.0,2.0,1,2.0
147644,53,2.0,2.0,1,2.0
147646,53,2.0,2.0,1,2.0
147648,53,2.0,2.0,1,2.0
147649,53,2.0,2.0,1,2.0
147658,53,2.0,2.0,1,2.0
147660,53,2.0,2.0,1,2.0
147661,53,2.0,2.0,1,2.0
147662,53,2.0,2.0,1,2.0
147664,53,2.0,2.0,1,2.0
147665,53,2.0,2.0,1,2.0
147666,53,2.0,2.0,1,2.0
147668,53,2.0,2.0,1,2.0
147671,53,2.0,2.0,1,2.0
147672,53,2.0,2.0,1,2.0
147674,53,2.0,2.0,1,2.0
147676,53,2.0,2.0,1,2.0
147678,53,2.0,2.0,1,2.0
147680,53,2.0,2.0,1,2.0
147681,53,2.0,2.0,1,2.0
147684,53,2.0,2.0,1,2.0
147685,53,2.0,2.0,1,2.0
147688,53,2.0,2.0,1,2.0
147690,53,2.0,2.0,1,2.0
147693,53,2.0,2.0,1,2.0
147694,53,2.0,2.0,1,2.0
147695,53,2.0,2.0,1,2.0
147696,53,2.0,2.0,1,2.0
147702,53,2.0,4.0,1,2.0
147706,53,2.0,4.0,1,2.0
147707,53,2.0,4.0,1,2.0
147710,53,2.0,4.0,1,2.0
147713,53,2.0,2.0,1,2.0
147715,53,2.0,2.0,1,2.0
147716,53,2.0,2.0,1,2.0
147718,53,2.0,2.0,1,2.0
147720,53,2.0,2.0,1,2.0
147725,53,2.0,2.0,1,2.0
147729,53,2.0,2.0,1,2.0
147730,53,2.0,2.0,1,2.0
147731,53,2.0,2.0,1,2.0
147734,53,2.0,2.0,1,2.0
147736,53,2.0,2.0,1,2.0
147737,53,2.0,2.0,1,2.0
147739,53,2.0,2.0,1,2.0
147741,53,2.0,2.0,1,2.0
147742,53,2.0,2.0,1,2.0
147743,53,2.0,2.0,1,2.0
147744,53,2.0,2.0,1,2.0
147746,53,2.0,2.0,1,2.0
147750,53,2.0,2.0,1,2.0
147756,53,2.0,2.0,1,2.0
147758,53,2.0,2.0,1,2.0
147759,53,2.0,2.0,1,2.0
147762,53,2.0,2.0,1,2.0
147764,53,2.0,2.0,1,2.0
147766,53,2.0,2.0,1,2.0
147767,53,2.0,2.0,1,2.0
147769,53,4.0,2.0,1,4.0
147770,53,2.0,2.0,1,2.0
147772,53,2.0,2.0,1,2.0
147774,53,2.0,2.0,1,2.0
147776,53,2.0,2.0,1,2.0
147777,53,2.0,2.0,1,2.0
147781,53,2.0,2.0,1,2.0
147783,53,2.0,2.0,1,2.0
147785,53,2.0,2.0,1,2.0
147787,53,2.0,2.0,1,2.0
147789,53,2.0,2.0,1,2.0
147790,53,2.0,2.0,1,2.0
147791,53,2.0,2.0,1,2.0
147792,53,2.0,2.0,1,2.0
147796,53,2.0,2.0,1,2.0
147799,53,2.0,2.0,1,2.0
147801,53,2.0,2.0,1,2.0
147802,53,2.0,2.0,1,2.0
147803,53,2.0,2.0,1,2.0
147804,53,2.0,2.0,1,2.0
147805,53,2.0,2.0,1,2.0
147806,53,2.0,2.0,1,2.0
147807,53,2.0,2.0,1,2.0
147810,53,2.0,2.0,1,2.0
147811,53,2.0,2.0,1,2.0
147812,53,2.0,2.0,1,2.0
147817,53,2.0,2.0,1,2.0
147818,53,2.0,2.0,1,2.0
147821,53,2.0,2.0,1,2.0
147823,53,2.0,2.0,1,2.0
147824,53,2.0,2.0,1,2.0
147825,53,2.0,2.0,1,2.0
147826,53,2.0,2.0,1,2.0
147829,53,2.0,2.0,1,2.0
147830,53,2.0,2.0,1,2.0
147836,53,2.0,2.0,1,2.0
147837,53,2.0,2.0,1,2.0
147838,53,2.0,2.0,1,2.0
147839,53,2.0,2.0,1,2.0
147841,53,2.0,2.0,1,2.0
147847,53,2.0,2.0,1,2.0
147855,53,2.0,2.0,1,2.0
147856,53,2.0,2.0,1,2.0
147857,53,2.0,2.0,1,2.0
147858,53,2.0,2.0,1,2.0
147865,53,2.0,2.0,1,2.0
147866,53,2.0,2.0,1,2.0
147869,53,2.0,2.0,1,4.0
147872,53,2.0,2.0,1,2.0
147875,53,2.0,2.0,1,2.0
147877,53,2.0,2.0,1,2.0
147879,53,2.0,2.0,1,2.0
147880,53,2.0,2.0,1,2.0
147881,53,2.0,2.0,1,2.0
147883,53,2.0,2.0,1,2.0
147884,53,2.0,2.0,1,2.0
147885,53,2.0,2.0,1,2.0
147888,53,2.0,2.0,1,2.0
147889,53,2.0,2.0,1,2.0
147895,53,2.0,2.0,1,2.0
147901,53,2.0,2.0,1,2.0
147903,53,2.0,2.0,1,2.0
147905,53,2.0,2.0,1,2.0
147922,53,2.0,2.0,1,2.0
147923,53,2.0,2.0,1,2.0
147924,53,2.0,2.0,1,2.0
147925,53,2.0,2.0,1,2.0
147926,53,2.0,2.0,1,2.0
147928,53,2.0,2.0,1,2.0
147929,53,2.0,2.0,1,2.0
147930,53,2.0,2.0,1,2.0
147931,53,2.0,2.0,1,2.0
147932,53,2.0,2.0,1,2.0
147933,53,2.0,2.0,1,2.0
147934,53,2.0,2.0,1,2.0
147935,53,2.0,2.0,1,2.0
147936,53,2.0,2.0,1,2.0
147938,53,2.0,2.0,1,2.0
147939,53,2.0,2.0,1,2.0
147941,53,2.0,2.0,1,2.0
147942,53,2.0,2.0,1,2.0
147943,53,2.0,2.0,1,2.0
147944,53,2.0,2.0,1,2.0
147945,53,2.0,2.0,1,2.0
147947,53,2.0,2.0,1,2.0
147948,53,2.0,2.0,1,2.0
147950,53,2.0,2.0,1,2.0
147952,53,2.0,2.0,1,2.0
147954,53,2.0,2.0,1,2.0
147958,53,2.0,2.0,1,2.0
147959,53,2.0,2.0,1,2.0
147960,53,2.0,2.0,1,2.0
147961,53,2.0,2.0,1,2.0
147962,53,2.0,2.0,1,2.0
147963,53,2.0,2.0,1,2.0
147965,53,2.0,2.0,1,2.0
147966,53,2.0,2.0,1,2.0
147967,53,2.0,2.0,1,2.0
147969,53,2.0,2.0,1,2.0
147971,53,2.0,2.0,1,2.0
147972,53,2.0,2.0,1,2.0
147973,53,2.0,2.0,1,2.0
147993,53,2.0,2.0,1,2.0
147994,53,2.0,2.0,1,2.0
147995,53,2.0,2.0,1,2.0
147996,53,2.0,2.0,1,2.0
147997,53,2.0,2.0,1,2.0
147998,53,2.0,2.0,1,2.0
148004,53,2.0,2.0,1,2.0
148005,53,2.0,2.0,1,2.0
148006,53,2.0,2.0,1,2.0
148014,53,2.0,2.0,1,2.0
148015,53,2.0,2.0,1,2.0
148016,53,2.0,2.0,1,2.0
148021,53,2.0,2.0,1,2.0
148024,53,2.0,2.0,1,2.0
148025,53,2.0,2.0,1,2.0
148027,53,2.0,2.0,1,2.0
148032,53,2.0,2.0,1,2.0
148034,53,2.0,2.0,1,2.0
148035,53,2.0,2.0,1,2.0
148036,53,2.0,2.0,1,2.0
148040,53,2.0,2.0,1,2.0
148043,53,2.0,2.0,1,2.0
148049,53,2.0,2.0,1,2.0
148056,53,2.0,2.0,1,2.0
148058,53,2.0,2.0,1,2.0
148059,53,2.0,2.0,1,4.0
148060,53,2.0,2.0,1,2.0
148063,53,2.0,2.0,1,2.0
148067,53,2.0,2.0,1,2.0
148072,53,2.0,2.0,1,2.0
148073,53,2.0,2.0,1,2.0
148074,53,2.0,2.0,1,2.0
148076,53,2.0,2.0,1,2.0
148077,53,2.0,2.0,1,2.0
148078,53,2.0,2.0,1,2.0
148081,53,2.0,2.0,1,2.0
148085,53,2.0,2.0,1,2.0
148087,53,2.0,2.0,1,2.0
148088,53,2.0,2.0,1,2.0
148092,53,2.0,2.0,1,2.0
148093,53,2.0,2.0,1,2.0
148094,53,2.0,2.0,1,2.0
148096,53,2.0,2.0,1,2.0
148097,53,2.0,2.0,1,2.0
148098,53,2.0,2.0,1,2.0
148103,53,2.0,2.0,1,2.0
148104,53,2.0,2.0,1,2.0
148105,53,2.0,2.0,1,2.0
