,UF,V02322,V0210,V4105,V0232
99281,35,2.0,2.0,1,2.0
99293,35,2.0,2.0,1,2.0
99307,35,2.0,2.0,1,2.0
99315,35,2.0,2.0,1,2.0
99316,35,2.0,2.0,1,2.0
99319,35,2.0,2.0,1,2.0
99324,35,2.0,2.0,1,2.0
99329,35,2.0,2.0,1,2.0
99331,35,2.0,2.0,1,2.0
99333,35,2.0,2.0,1,2.0
99337,35,2.0,2.0,1,2.0
99352,35,2.0,2.0,1,2.0
99353,35,2.0,2.0,1,2.0
99356,35,2.0,2.0,1,2.0
99360,35,2.0,2.0,1,2.0
99362,35,2.0,2.0,1,2.0
99368,35,2.0,2.0,1,2.0
99370,35,2.0,2.0,1,2.0
99372,35,2.0,2.0,1,2.0
99373,35,2.0,2.0,1,2.0
99374,35,2.0,2.0,1,2.0
99380,35,2.0,2.0,2,2.0
99381,35,2.0,2.0,2,2.0
99382,35,2.0,2.0,2,2.0
99383,35,2.0,2.0,2,2.0
99385,35,2.0,2.0,2,2.0
99387,35,2.0,2.0,2,2.0
99388,35,2.0,2.0,2,2.0
99390,35,2.0,2.0,2,2.0
99391,35,2.0,2.0,2,2.0
99394,35,2.0,2.0,2,2.0
99395,35,2.0,2.0,2,2.0
99397,35,2.0,2.0,2,2.0
99398,35,2.0,2.0,2,2.0
99399,35,2.0,2.0,2,2.0
99400,35,2.0,2.0,2,2.0
99401,35,2.0,2.0,2,2.0
99407,35,2.0,2.0,1,2.0
99409,35,2.0,2.0,1,2.0
99411,35,2.0,2.0,1,2.0
99412,35,2.0,2.0,1,2.0
99414,35,2.0,2.0,1,2.0
99418,35,2.0,2.0,1,2.0
99419,35,2.0,2.0,1,2.0
99422,35,2.0,2.0,1,2.0
99426,35,2.0,2.0,1,2.0
99427,35,2.0,2.0,1,2.0
99428,35,2.0,2.0,1,2.0
99429,35,2.0,2.0,1,2.0
99437,35,2.0,2.0,1,2.0
99453,35,2.0,2.0,1,2.0
99454,35,2.0,2.0,1,2.0
99455,35,2.0,2.0,1,2.0
99459,35,2.0,2.0,1,2.0
99460,35,2.0,2.0,1,2.0
99461,35,2.0,2.0,1,2.0
99466,35,2.0,2.0,1,2.0
99470,35,2.0,2.0,1,2.0
99471,35,2.0,2.0,1,2.0
99473,35,2.0,2.0,1,2.0
99475,35,2.0,2.0,1,2.0
99477,35,2.0,2.0,1,2.0
99478,35,2.0,2.0,1,2.0
99479,35,2.0,2.0,1,2.0
99487,35,2.0,2.0,1,2.0
99491,35,2.0,2.0,1,2.0
99494,35,2.0,2.0,1,2.0
99495,35,2.0,2.0,1,2.0
99498,35,2.0,2.0,1,2.0
99499,35,2.0,2.0,1,2.0
99503,35,2.0,2.0,1,2.0
99505,35,2.0,2.0,1,2.0
99508,35,2.0,2.0,1,2.0
99514,35,4.0,2.0,1,4.0
99519,35,4.0,2.0,1,4.0
99521,35,2.0,2.0,1,2.0
99522,35,2.0,2.0,1,2.0
99525,35,2.0,2.0,1,2.0
99526,35,2.0,2.0,1,2.0
99528,35,2.0,2.0,1,2.0
99532,35,2.0,2.0,1,2.0
99533,35,2.0,2.0,1,2.0
99535,35,2.0,2.0,1,2.0
99537,35,2.0,4.0,1,2.0
99539,35,2.0,2.0,1,2.0
99545,35,2.0,2.0,1,2.0
99546,35,2.0,2.0,1,2.0
99550,35,4.0,2.0,1,4.0
99551,35,2.0,2.0,1,2.0
99556,35,2.0,2.0,1,2.0
99560,35,2.0,2.0,1,2.0
99570,35,2.0,2.0,1,2.0
99576,35,2.0,2.0,1,2.0
99580,35,2.0,2.0,1,2.0
99585,35,2.0,2.0,1,2.0
99587,35,2.0,2.0,1,2.0
99593,35,2.0,2.0,1,2.0
99596,35,2.0,2.0,1,4.0
99598,35,2.0,2.0,1,2.0
99599,35,2.0,2.0,1,2.0
99600,35,2.0,2.0,1,2.0
99603,35,2.0,2.0,1,2.0
99604,35,4.0,2.0,1,4.0
99607,35,2.0,2.0,1,2.0
99610,35,4.0,2.0,1,4.0
99612,35,2.0,2.0,1,2.0
99616,35,2.0,2.0,1,2.0
99617,35,2.0,2.0,1,2.0
99619,35,2.0,2.0,1,2.0
99621,35,2.0,2.0,1,2.0
99622,35,2.0,2.0,1,2.0
99627,35,2.0,2.0,1,2.0
99629,35,2.0,2.0,1,2.0
99631,35,2.0,2.0,1,2.0
99641,35,2.0,2.0,1,2.0
99644,35,2.0,2.0,1,2.0
99647,35,2.0,2.0,1,2.0
99650,35,2.0,2.0,1,2.0
99653,35,2.0,2.0,1,2.0
99654,35,2.0,2.0,1,2.0
99655,35,2.0,2.0,1,2.0
99663,35,2.0,2.0,1,2.0
99664,35,2.0,2.0,1,2.0
99665,35,2.0,2.0,1,2.0
99666,35,2.0,2.0,1,2.0
99668,35,2.0,2.0,1,2.0
99674,35,2.0,2.0,1,2.0
99675,35,2.0,2.0,1,2.0
99676,35,2.0,2.0,1,2.0
99679,35,2.0,2.0,1,2.0
99681,35,2.0,4.0,1,2.0
99684,35,2.0,2.0,1,2.0
99686,35,2.0,2.0,1,2.0
99689,35,2.0,2.0,1,2.0
99693,35,2.0,2.0,1,2.0
99694,35,2.0,2.0,1,2.0
99697,35,2.0,2.0,1,2.0
99704,35,2.0,2.0,1,2.0
99705,35,2.0,2.0,1,2.0
99707,35,2.0,2.0,1,2.0
99708,35,2.0,2.0,1,2.0
99710,35,2.0,2.0,1,2.0
99711,35,2.0,2.0,1,4.0
99713,35,4.0,2.0,1,4.0
99718,35,2.0,2.0,1,2.0
99719,35,2.0,2.0,1,2.0
99721,35,2.0,2.0,1,2.0
99723,35,2.0,2.0,1,2.0
99724,35,2.0,2.0,1,2.0
99725,35,2.0,2.0,1,2.0
99727,35,2.0,2.0,1,2.0
99731,35,2.0,2.0,1,2.0
99733,35,2.0,2.0,1,2.0
99735,35,2.0,2.0,1,4.0
99736,35,2.0,2.0,1,2.0
99739,35,2.0,2.0,1,2.0
99741,35,2.0,2.0,1,2.0
99742,35,2.0,2.0,1,2.0
99744,35,2.0,2.0,1,2.0
99745,35,2.0,2.0,1,2.0
99747,35,2.0,2.0,1,2.0
99748,35,2.0,2.0,1,2.0
99749,35,2.0,2.0,1,2.0
99751,35,2.0,2.0,1,2.0
99757,35,2.0,2.0,1,2.0
99763,35,2.0,2.0,1,2.0
99764,35,2.0,2.0,1,2.0
99765,35,4.0,2.0,1,4.0
99768,35,2.0,2.0,1,2.0
99771,35,2.0,2.0,1,2.0
99775,35,2.0,2.0,1,2.0
99778,35,4.0,2.0,8,4.0
99787,35,2.0,2.0,8,2.0
99796,35,2.0,2.0,3,2.0
99797,35,2.0,2.0,3,2.0
99800,35,2.0,2.0,3,2.0
99802,35,2.0,2.0,3,2.0
99806,35,2.0,2.0,3,2.0
99807,35,2.0,2.0,3,2.0
99808,35,2.0,2.0,3,2.0
99818,35,2.0,2.0,1,2.0
99823,35,2.0,2.0,1,2.0
99826,35,2.0,2.0,1,4.0
99833,35,2.0,2.0,1,4.0
99834,35,2.0,2.0,1,2.0
99835,35,2.0,2.0,1,2.0
99838,35,2.0,2.0,1,2.0
99840,35,2.0,2.0,1,2.0
99842,35,2.0,2.0,1,2.0
99845,35,2.0,2.0,1,2.0
99847,35,2.0,2.0,1,2.0
99848,35,2.0,2.0,1,2.0
99849,35,2.0,2.0,1,2.0
99852,35,2.0,2.0,1,2.0
99857,35,2.0,2.0,1,2.0
99861,35,2.0,2.0,1,2.0
99863,35,2.0,2.0,1,2.0
99866,35,2.0,2.0,1,2.0
99871,35,2.0,2.0,1,2.0
99874,35,2.0,2.0,3,2.0
99879,35,4.0,2.0,3,4.0
99883,35,2.0,2.0,3,2.0
99885,35,2.0,2.0,3,2.0
99889,35,2.0,2.0,1,2.0
99890,35,2.0,2.0,1,2.0
99896,35,2.0,2.0,1,2.0
99905,35,2.0,2.0,1,2.0
99910,35,2.0,2.0,1,2.0
99914,35,2.0,2.0,1,2.0
99918,35,2.0,2.0,1,2.0
99920,35,2.0,2.0,1,2.0
99921,35,2.0,2.0,1,2.0
99923,35,2.0,2.0,1,2.0
99925,35,2.0,2.0,1,2.0
99927,35,2.0,2.0,1,2.0
99929,35,2.0,2.0,1,2.0
99931,35,2.0,2.0,1,2.0
99932,35,2.0,2.0,1,2.0
99933,35,2.0,2.0,1,2.0
99935,35,2.0,2.0,1,2.0
99936,35,2.0,2.0,1,2.0
99939,35,2.0,2.0,1,2.0
99941,35,2.0,2.0,1,2.0
99942,35,2.0,2.0,1,2.0
99943,35,2.0,2.0,1,2.0
99947,35,2.0,2.0,1,2.0
99950,35,2.0,2.0,1,2.0
99951,35,2.0,2.0,1,4.0
99955,35,2.0,2.0,1,2.0
99956,35,2.0,2.0,1,2.0
99957,35,2.0,2.0,1,2.0
99960,35,2.0,2.0,1,2.0
99962,35,2.0,2.0,1,2.0
99968,35,2.0,2.0,1,2.0
99969,35,2.0,2.0,1,2.0
99970,35,4.0,2.0,1,4.0
99972,35,2.0,2.0,1,2.0
99975,35,2.0,2.0,1,2.0
99976,35,2.0,2.0,1,2.0
99978,35,2.0,2.0,1,2.0
99979,35,2.0,2.0,1,2.0
99980,35,2.0,2.0,1,2.0
99982,35,2.0,2.0,1,2.0
99983,35,2.0,2.0,1,2.0
99984,35,2.0,2.0,1,2.0
99989,35,2.0,2.0,1,4.0
99992,35,2.0,2.0,1,2.0
99996,35,4.0,2.0,1,4.0
99998,35,2.0,2.0,1,2.0
99999,35,2.0,2.0,1,2.0
100001,35,2.0,2.0,1,2.0
100002,35,2.0,2.0,1,2.0
100004,35,2.0,2.0,1,2.0
100006,35,2.0,2.0,1,2.0
100007,35,4.0,2.0,1,4.0
100009,35,2.0,2.0,1,2.0
100010,35,2.0,2.0,1,2.0
100016,35,2.0,2.0,1,2.0
100019,35,2.0,2.0,1,2.0
100025,35,2.0,2.0,1,2.0
100027,35,2.0,2.0,1,2.0
100028,35,2.0,2.0,1,2.0
100031,35,2.0,2.0,1,2.0
100036,35,2.0,2.0,1,2.0
100038,35,2.0,2.0,1,2.0
100040,35,2.0,2.0,1,2.0
100042,35,2.0,2.0,1,2.0
100045,35,2.0,2.0,1,2.0
100050,35,2.0,2.0,1,2.0
100053,35,2.0,2.0,1,2.0
100055,35,2.0,2.0,1,2.0
100056,35,2.0,2.0,1,2.0
100058,35,2.0,2.0,1,2.0
100059,35,2.0,2.0,1,2.0
100060,35,2.0,2.0,1,2.0
100062,35,2.0,2.0,1,2.0
100063,35,2.0,2.0,1,2.0
100065,35,2.0,2.0,1,2.0
100066,35,2.0,2.0,1,2.0
100072,35,4.0,2.0,1,4.0
100073,35,2.0,2.0,1,2.0
100074,35,2.0,2.0,1,2.0
100075,35,2.0,2.0,1,2.0
100078,35,2.0,2.0,1,2.0
100081,35,2.0,2.0,1,2.0
100085,35,2.0,2.0,1,2.0
100089,35,2.0,2.0,1,2.0
100091,35,2.0,2.0,1,2.0
100093,35,2.0,2.0,1,2.0
100095,35,2.0,2.0,1,2.0
100096,35,2.0,2.0,1,2.0
100097,35,2.0,2.0,1,2.0
100098,35,2.0,2.0,1,2.0
100103,35,2.0,2.0,1,2.0
100104,35,2.0,2.0,1,2.0
100106,35,2.0,2.0,1,2.0
100109,35,2.0,2.0,1,2.0
100113,35,2.0,2.0,1,2.0
100116,35,2.0,2.0,1,2.0
100117,35,2.0,2.0,1,2.0
100123,35,2.0,2.0,1,2.0
100125,35,2.0,2.0,1,2.0
100126,35,2.0,2.0,1,2.0
100127,35,2.0,2.0,1,2.0
100132,35,2.0,2.0,1,2.0
100134,35,2.0,2.0,1,2.0
100135,35,2.0,2.0,1,2.0
100137,35,2.0,2.0,1,2.0
100140,35,2.0,2.0,1,2.0
100141,35,2.0,2.0,1,2.0
100144,35,2.0,2.0,1,2.0
100146,35,2.0,2.0,1,2.0
100147,35,2.0,2.0,1,2.0
100150,35,2.0,4.0,1,2.0
100152,35,2.0,4.0,1,2.0
100163,35,2.0,2.0,1,2.0
100165,35,2.0,4.0,1,2.0
100167,35,2.0,2.0,1,2.0
100169,35,2.0,2.0,1,2.0
100170,35,2.0,2.0,1,2.0
100175,35,2.0,2.0,1,2.0
100182,35,2.0,2.0,1,2.0
100183,35,2.0,2.0,1,2.0
100185,35,2.0,2.0,1,2.0
100187,35,2.0,2.0,1,2.0
100193,35,2.0,2.0,1,2.0
100202,35,2.0,2.0,1,2.0
100204,35,2.0,2.0,1,2.0
100212,35,2.0,2.0,1,2.0
100213,35,2.0,2.0,1,2.0
100215,35,2.0,2.0,1,2.0
100217,35,2.0,2.0,1,2.0
100227,35,2.0,2.0,8,2.0
100230,35,4.0,2.0,8,4.0
100240,35,4.0,2.0,1,4.0
100241,35,2.0,2.0,1,2.0
100245,35,2.0,4.0,1,2.0
100246,35,2.0,2.0,1,2.0
100250,35,2.0,2.0,1,2.0
100252,35,2.0,2.0,1,2.0
100253,35,2.0,2.0,1,2.0
100256,35,2.0,2.0,1,2.0
100258,35,2.0,2.0,1,2.0
100261,35,2.0,2.0,1,2.0
100265,35,2.0,2.0,1,4.0
100272,35,4.0,2.0,1,4.0
100273,35,2.0,2.0,1,2.0
100277,35,2.0,2.0,1,2.0
100282,35,2.0,2.0,1,2.0
100284,35,2.0,2.0,1,2.0
100286,35,2.0,2.0,1,2.0
100289,35,2.0,2.0,1,2.0
100292,35,2.0,2.0,1,2.0
100296,35,2.0,2.0,1,2.0
100302,35,2.0,2.0,2,2.0
100307,35,2.0,2.0,2,4.0
100314,35,2.0,2.0,2,4.0
100315,35,2.0,2.0,2,2.0
100320,35,2.0,2.0,2,2.0
100323,35,2.0,2.0,2,2.0
100324,35,2.0,2.0,2,2.0
100325,35,2.0,2.0,2,2.0
100327,35,2.0,2.0,2,2.0
100335,35,2.0,2.0,1,2.0
100337,35,2.0,2.0,1,2.0
100339,35,2.0,2.0,1,2.0
100340,35,2.0,2.0,1,2.0
100341,35,2.0,2.0,1,2.0
100343,35,2.0,2.0,1,2.0
100344,35,2.0,2.0,1,2.0
100345,35,2.0,2.0,1,2.0
100347,35,2.0,2.0,1,2.0
100352,35,2.0,2.0,1,2.0
100353,35,2.0,4.0,1,2.0
100356,35,2.0,2.0,1,2.0
100361,35,2.0,2.0,1,2.0
100363,35,4.0,2.0,1,4.0
100366,35,2.0,2.0,1,2.0
100370,35,2.0,2.0,1,2.0
100371,35,2.0,2.0,1,2.0
100373,35,2.0,2.0,1,2.0
100378,35,2.0,2.0,1,2.0
100380,35,2.0,2.0,1,2.0
100382,35,4.0,4.0,1,4.0
100384,35,2.0,2.0,1,2.0
100385,35,2.0,2.0,1,2.0
100390,35,2.0,2.0,1,2.0
100391,35,2.0,2.0,1,2.0
100394,35,4.0,2.0,1,4.0
100395,35,2.0,2.0,1,2.0
100398,35,2.0,2.0,1,2.0
100402,35,2.0,2.0,1,2.0
100404,35,2.0,2.0,1,2.0
100406,35,2.0,2.0,1,2.0
100412,35,2.0,4.0,1,2.0
100413,35,2.0,2.0,1,2.0
100416,35,2.0,2.0,1,2.0
100417,35,2.0,2.0,1,2.0
100420,35,2.0,2.0,1,2.0
100422,35,2.0,2.0,1,2.0
100424,35,4.0,2.0,1,4.0
100426,35,2.0,2.0,1,2.0
100430,35,2.0,2.0,1,2.0
100431,35,2.0,2.0,1,4.0
100438,35,2.0,2.0,1,2.0
100444,35,2.0,2.0,1,2.0
100448,35,4.0,2.0,1,4.0
100449,35,4.0,2.0,1,4.0
100450,35,2.0,2.0,1,2.0
100456,35,2.0,2.0,8,2.0
100457,35,2.0,2.0,8,2.0
100461,35,2.0,2.0,8,2.0
100463,35,2.0,2.0,8,2.0
100468,35,2.0,2.0,8,2.0
100471,35,2.0,2.0,8,2.0
100472,35,4.0,2.0,8,4.0
100495,35,2.0,2.0,1,2.0
100501,35,2.0,2.0,1,2.0
100504,35,2.0,2.0,1,2.0
100507,35,4.0,2.0,1,4.0
100508,35,2.0,2.0,1,2.0
100509,35,2.0,2.0,1,2.0
100513,35,2.0,2.0,1,2.0
100517,35,2.0,2.0,1,2.0
100519,35,2.0,2.0,1,2.0
100521,35,2.0,2.0,1,2.0
100524,35,2.0,2.0,1,2.0
100527,35,2.0,2.0,1,2.0
100529,35,2.0,2.0,1,2.0
100530,35,2.0,2.0,1,2.0
100532,35,2.0,2.0,1,2.0
100533,35,2.0,2.0,1,2.0
100540,35,2.0,2.0,1,2.0
100542,35,2.0,2.0,1,4.0
100543,35,2.0,2.0,1,2.0
100545,35,2.0,2.0,1,2.0
100547,35,2.0,2.0,1,2.0
100549,35,2.0,2.0,1,2.0
100553,35,2.0,2.0,1,2.0
100554,35,2.0,2.0,1,2.0
100567,35,2.0,2.0,1,2.0
100569,35,2.0,2.0,1,2.0
100571,35,2.0,2.0,1,2.0
100572,35,2.0,2.0,1,2.0
100576,35,4.0,2.0,1,4.0
100577,35,2.0,2.0,1,2.0
100582,35,2.0,2.0,1,2.0
100583,35,2.0,2.0,1,2.0
100584,35,2.0,2.0,1,2.0
100585,35,2.0,2.0,1,2.0
100586,35,2.0,2.0,1,4.0
100589,35,2.0,2.0,1,2.0
100593,35,2.0,2.0,1,2.0
100594,35,2.0,2.0,1,2.0
100596,35,2.0,2.0,1,2.0
100597,35,2.0,2.0,1,2.0
100598,35,2.0,2.0,1,2.0
100599,35,2.0,2.0,1,2.0
100600,35,2.0,2.0,1,2.0
100602,35,2.0,2.0,1,2.0
100605,35,2.0,2.0,1,2.0
100608,35,2.0,2.0,1,2.0
100610,35,2.0,2.0,1,2.0
100613,35,2.0,2.0,1,4.0
100615,35,4.0,2.0,1,4.0
100619,35,2.0,2.0,1,2.0
100620,35,2.0,2.0,1,2.0
100623,35,2.0,2.0,1,2.0
100637,35,2.0,2.0,1,2.0
100638,35,2.0,2.0,1,2.0
100641,35,2.0,2.0,1,2.0
100643,35,2.0,2.0,1,2.0
100644,35,2.0,2.0,1,2.0
100646,35,2.0,2.0,1,2.0
100649,35,2.0,2.0,1,2.0
100652,35,2.0,2.0,1,2.0
100656,35,2.0,2.0,1,2.0
100659,35,2.0,2.0,1,2.0
100660,35,2.0,2.0,1,2.0
100661,35,2.0,4.0,1,2.0
100662,35,2.0,2.0,1,2.0
100663,35,2.0,2.0,1,2.0
100671,35,2.0,4.0,1,2.0
100672,35,2.0,2.0,1,2.0
100673,35,2.0,4.0,1,2.0
100674,35,2.0,4.0,1,2.0
100675,35,2.0,2.0,1,2.0
100678,35,2.0,4.0,1,2.0
100680,35,2.0,2.0,1,2.0
100682,35,2.0,2.0,1,2.0
100685,35,2.0,2.0,1,2.0
100689,35,2.0,2.0,1,2.0
100691,35,2.0,2.0,1,2.0
100693,35,2.0,2.0,1,2.0
100694,35,2.0,2.0,1,2.0
100695,35,2.0,2.0,1,2.0
100696,35,2.0,2.0,1,2.0
100697,35,2.0,2.0,1,2.0
100698,35,2.0,2.0,1,2.0
100699,35,2.0,2.0,1,2.0
100700,35,2.0,2.0,1,2.0
100701,35,2.0,2.0,1,2.0
100704,35,2.0,2.0,1,2.0
100705,35,2.0,2.0,1,2.0
100711,35,2.0,2.0,1,2.0
100715,35,2.0,2.0,1,2.0
100720,35,2.0,2.0,1,2.0
100722,35,2.0,2.0,1,2.0
100723,35,2.0,2.0,1,2.0
100725,35,2.0,2.0,1,2.0
100726,35,2.0,2.0,1,2.0
100727,35,2.0,2.0,1,2.0
100729,35,2.0,2.0,1,2.0
100730,35,2.0,2.0,1,2.0
100731,35,2.0,2.0,1,2.0
100733,35,2.0,2.0,1,2.0
100735,35,2.0,2.0,1,2.0
100737,35,2.0,2.0,1,2.0
100741,35,2.0,2.0,1,2.0
100742,35,2.0,2.0,1,2.0
100743,35,2.0,2.0,1,2.0
100749,35,2.0,2.0,1,2.0
100750,35,2.0,2.0,1,2.0
100752,35,2.0,2.0,1,2.0
100755,35,2.0,2.0,1,2.0
100756,35,2.0,2.0,1,2.0
100760,35,2.0,2.0,1,2.0
100761,35,2.0,2.0,1,2.0
100764,35,2.0,2.0,1,2.0
100766,35,2.0,2.0,1,2.0
100767,35,2.0,2.0,1,2.0
100768,35,2.0,2.0,1,2.0
100769,35,2.0,2.0,1,2.0
100776,35,2.0,2.0,1,2.0
100777,35,2.0,2.0,1,2.0
100782,35,2.0,2.0,1,2.0
100785,35,2.0,2.0,1,2.0
100788,35,2.0,2.0,1,2.0
100793,35,2.0,2.0,1,2.0
100794,35,2.0,2.0,1,2.0
100797,35,2.0,2.0,1,2.0
100801,35,2.0,2.0,1,4.0
100806,35,2.0,2.0,1,2.0
100807,35,2.0,2.0,1,2.0
100808,35,2.0,2.0,1,2.0
100815,35,2.0,2.0,1,2.0
100822,35,2.0,2.0,1,2.0
100823,35,2.0,2.0,1,2.0
100831,35,2.0,2.0,1,2.0
100834,35,2.0,2.0,1,2.0
100839,35,2.0,2.0,1,2.0
100840,35,2.0,2.0,1,2.0
100842,35,2.0,2.0,1,2.0
100843,35,2.0,2.0,1,2.0
100844,35,2.0,2.0,1,2.0
100847,35,2.0,2.0,1,2.0
100850,35,2.0,2.0,1,2.0
100854,35,2.0,2.0,1,2.0
100858,35,2.0,2.0,1,2.0
100860,35,2.0,2.0,1,2.0
100861,35,2.0,2.0,1,2.0
100864,35,2.0,2.0,1,2.0
100866,35,4.0,2.0,1,4.0
100867,35,2.0,2.0,1,2.0
100869,35,2.0,2.0,1,2.0
100872,35,2.0,2.0,1,2.0
100873,35,2.0,2.0,1,2.0
100874,35,2.0,2.0,1,2.0
100881,35,2.0,2.0,1,2.0
100884,35,2.0,2.0,1,2.0
100886,35,2.0,2.0,1,2.0
100888,35,2.0,2.0,1,2.0
100889,35,2.0,2.0,1,2.0
100890,35,2.0,2.0,1,2.0
100892,35,2.0,4.0,1,2.0
100899,35,2.0,2.0,1,2.0
100904,35,2.0,2.0,1,2.0
100910,35,2.0,2.0,1,2.0
100914,35,2.0,2.0,1,2.0
100919,35,2.0,2.0,1,2.0
100921,35,2.0,2.0,1,4.0
100925,35,2.0,2.0,1,2.0
100928,35,2.0,2.0,1,2.0
100929,35,2.0,2.0,1,2.0
100934,35,2.0,2.0,1,2.0
100935,35,4.0,2.0,1,4.0
100936,35,2.0,2.0,1,2.0
100937,35,2.0,2.0,1,2.0
100938,35,2.0,2.0,1,2.0
100939,35,2.0,2.0,1,2.0
100940,35,2.0,2.0,1,2.0
100941,35,2.0,2.0,1,2.0
100942,35,2.0,2.0,1,2.0
100943,35,2.0,2.0,1,2.0
100944,35,2.0,2.0,1,2.0
100947,35,2.0,2.0,1,2.0
100949,35,2.0,2.0,1,2.0
100950,35,2.0,2.0,1,2.0
100953,35,2.0,2.0,1,2.0
100955,35,2.0,2.0,1,2.0
100960,35,2.0,2.0,1,2.0
100963,35,2.0,2.0,1,2.0
100969,35,2.0,2.0,1,2.0
100970,35,2.0,2.0,1,2.0
100971,35,2.0,2.0,1,2.0
100972,35,2.0,2.0,1,2.0
100973,35,2.0,2.0,1,2.0
100976,35,2.0,2.0,1,2.0
100977,35,2.0,2.0,1,2.0
100979,35,2.0,2.0,1,2.0
100980,35,2.0,2.0,1,2.0
100981,35,2.0,2.0,1,2.0
100982,35,2.0,2.0,1,2.0
100984,35,2.0,2.0,1,2.0
100990,35,2.0,2.0,1,2.0
100991,35,2.0,2.0,1,2.0
100992,35,4.0,2.0,1,4.0
100994,35,2.0,2.0,1,2.0
100995,35,2.0,2.0,1,2.0
100998,35,2.0,2.0,1,2.0
101004,35,2.0,2.0,1,2.0
101006,35,2.0,2.0,1,4.0
101011,35,4.0,2.0,1,4.0
101013,35,4.0,2.0,1,4.0
101018,35,2.0,2.0,1,2.0
101023,35,2.0,2.0,1,2.0
101024,35,2.0,2.0,1,2.0
101025,35,2.0,2.0,1,4.0
101026,35,2.0,2.0,1,2.0
101042,35,2.0,2.0,1,2.0
101047,35,2.0,2.0,1,2.0
101054,35,2.0,2.0,1,2.0
101055,35,4.0,2.0,1,4.0
101057,35,2.0,2.0,1,2.0
101070,35,2.0,2.0,1,2.0
101078,35,2.0,2.0,1,2.0
101083,35,2.0,2.0,1,4.0
101087,35,2.0,2.0,1,2.0
101088,35,2.0,2.0,1,2.0
101089,35,2.0,2.0,1,2.0
101091,35,2.0,2.0,1,2.0
101093,35,2.0,2.0,1,2.0
101097,35,2.0,2.0,1,2.0
101103,35,2.0,2.0,1,2.0
101105,35,2.0,2.0,1,2.0
101145,35,2.0,2.0,1,2.0
101146,35,2.0,2.0,1,2.0
101148,35,2.0,2.0,1,2.0
101150,35,2.0,4.0,1,2.0
101153,35,4.0,2.0,1,4.0
101156,35,2.0,2.0,1,2.0
101157,35,2.0,2.0,1,2.0
101159,35,2.0,2.0,1,2.0
101160,35,2.0,2.0,1,2.0
101164,35,2.0,2.0,1,2.0
101167,35,4.0,2.0,1,4.0
101169,35,2.0,2.0,1,2.0
101170,35,2.0,2.0,1,2.0
101171,35,2.0,2.0,1,4.0
101172,35,2.0,2.0,1,4.0
101173,35,2.0,2.0,1,2.0
101177,35,2.0,2.0,1,2.0
101178,35,2.0,2.0,1,2.0
101179,35,2.0,2.0,1,2.0
101180,35,2.0,2.0,1,2.0
101185,35,2.0,2.0,1,2.0
101187,35,2.0,2.0,1,4.0
101189,35,2.0,2.0,1,2.0
101191,35,2.0,2.0,1,2.0
101192,35,2.0,2.0,1,2.0
101194,35,2.0,2.0,1,2.0
101202,35,2.0,2.0,1,2.0
101204,35,2.0,2.0,1,2.0
101205,35,2.0,2.0,1,2.0
101207,35,2.0,2.0,1,2.0
101209,35,2.0,2.0,1,2.0
101210,35,2.0,2.0,1,2.0
101216,35,2.0,2.0,1,2.0
101220,35,2.0,2.0,1,2.0
101225,35,2.0,2.0,1,2.0
101226,35,2.0,2.0,1,2.0
101229,35,2.0,2.0,1,2.0
101231,35,2.0,2.0,1,2.0
101234,35,2.0,2.0,1,2.0
101239,35,2.0,2.0,1,2.0
101243,35,2.0,2.0,1,2.0
101244,35,2.0,2.0,1,2.0
101247,35,2.0,2.0,1,2.0
101249,35,2.0,2.0,1,2.0
101256,35,2.0,2.0,1,2.0
101260,35,2.0,2.0,1,2.0
101262,35,2.0,2.0,1,2.0
101264,35,2.0,2.0,1,2.0
101266,35,2.0,2.0,1,2.0
101267,35,2.0,2.0,1,2.0
101268,35,2.0,2.0,1,2.0
101270,35,2.0,2.0,1,2.0
101271,35,2.0,2.0,1,2.0
101272,35,2.0,2.0,1,2.0
101273,35,2.0,2.0,1,2.0
101275,35,2.0,2.0,1,2.0
101276,35,2.0,2.0,1,2.0
101280,35,2.0,2.0,1,2.0
101282,35,2.0,2.0,1,2.0
101287,35,2.0,2.0,1,2.0
101288,35,2.0,2.0,1,2.0
101289,35,2.0,2.0,1,2.0
101294,35,2.0,2.0,1,2.0
101297,35,2.0,2.0,1,2.0
101299,35,4.0,2.0,1,4.0
101300,35,2.0,2.0,1,2.0
101301,35,2.0,2.0,1,2.0
101307,35,4.0,2.0,1,4.0
101312,35,4.0,4.0,1,4.0
101313,35,2.0,2.0,1,2.0
101315,35,2.0,2.0,1,2.0
101316,35,2.0,2.0,1,2.0
101317,35,2.0,2.0,1,2.0
101327,35,2.0,2.0,1,2.0
101329,35,2.0,2.0,1,2.0
101331,35,4.0,2.0,1,4.0
101332,35,2.0,2.0,1,2.0
101340,35,2.0,2.0,1,2.0
101345,35,2.0,2.0,1,2.0
101346,35,2.0,2.0,1,2.0
101350,35,2.0,2.0,8,2.0
101351,35,2.0,2.0,8,2.0
101369,35,2.0,2.0,1,2.0
101373,35,2.0,2.0,1,2.0
101377,35,2.0,2.0,1,2.0
101378,35,2.0,2.0,1,2.0
101382,35,2.0,2.0,1,2.0
101383,35,2.0,2.0,1,2.0
101385,35,4.0,2.0,1,4.0
101386,35,2.0,2.0,1,2.0
